name,city,code,day of week,start time hour,start time minute,endhour,endminute
Abby Lane Food & Spirits,Boston,,1,11,30,02,00
Abby Lane Food & Spirits,Boston,,2,11,30,02,00
Abby Lane Food & Spirits,Boston,,3,11,30,02,00
Abby Lane Food & Spirits,Boston,,4,11,30,02,00
Abby Lane Food & Spirits,Boston,,5,11,30,02,00
Abby Lane Food & Spirits,Boston,,6,11,30,02,00
ABC Kitchen,New York,,0,12,00,15,00
ABC Kitchen,New York,,0,17,30,22,30
ABC Kitchen,New York,,1,12,00,15,00
ABC Kitchen,New York,,1,17,30,22,30
ABC Kitchen,New York,,2,12,00,15,00
ABC Kitchen,New York,,2,17,30,22,30
ABC Kitchen,New York,,3,12,00,15,00
ABC Kitchen,New York,,3,17,30,23,00
ABC Kitchen,New York,,4,12,00,15,00
ABC Kitchen,New York,,4,17,30,23,30
ABC Kitchen,New York,,5,11,00,15,00
ABC Kitchen,New York,,5,17,30,23,30
ABC Kitchen,New York,,6,11,00,15,00
ABC Kitchen,New York,,6,17,30,22,00
Abe & Louie's,Boston,,0,11,30,23,00
Abe & Louie's,Boston,,1,11,30,23,00
Abe & Louie's,Boston,,2,11,30,23,00
Abe & Louie's,Boston,,3,11,30,23,00
Abe & Louie's,Boston,,4,11,30,00,00
Abe & Louie's,Boston,,5,11,00,00,00
Abe & Louie's,Boston,,6,11,00,23,00
Abeno Too,London,,0,12,00,23,00
Abeno Too,London,,1,12,00,23,00
Abeno Too,London,,2,12,00,23,00
Abeno Too,London,,3,12,00,23,00
Abeno Too,London,,4,12,00,23,00
Abeno Too,London,,5,12,00,23,00
Abeno Too,London,,6,12,00,22,00
Aboil Cafe,Washington,,0,08,00,11,00
Aboil Cafe,Washington,,1,08,00,13,00
Aboil Cafe,Washington,,2,08,00,13,00
Aboil Cafe,Washington,,3,08,00,13,00
Aboil Cafe,Washington,,4,08,00,13,00
Aboil Cafe,Washington,,5,09,00,13,00
Aboil Cafe,Washington,,6,10,00,13,00
Abu Zaad,London,,0,09,00,23,00
Abu Zaad,London,,1,09,00,23,00
Abu Zaad,London,,2,09,00,23,00
Abu Zaad,London,,3,09,00,23,00
Abu Zaad,London,,4,09,00,23,00
Abu Zaad,London,,5,09,00,23,00
Abu Zaad,London,,6,09,00,23,00
Abuela's Tacos,Las Vegas,,0,09,00,20,00
Abuela's Tacos,Las Vegas,,1,09,00,20,00
Abuela's Tacos,Las Vegas,,2,09,00,20,00
Abuela's Tacos,Las Vegas,,3,09,00,20,00
Abuela's Tacos,Las Vegas,,4,09,00,21,00
Abuela's Tacos,Las Vegas,,5,09,00,21,00
Abuela's Tacos,Las Vegas,,6,09,00,19,00
Acero,Denver,,0,15,00,22,00
Acero,Denver,,1,15,00,22,00
Acero,Denver,,2,15,00,22,00
Acero,Denver,,3,15,00,22,00
Acero,Denver,,4,15,00,22,00
Acero,Denver,,5,11,00,22,00
Acero,Denver,,6,11,00,22,00
ACMI Cafe & Bar,Melbourne,,0,08,30,00,00
ACMI Cafe & Bar,Melbourne,,1,08,30,00,00
ACMI Cafe & Bar,Melbourne,,2,08,30,00,00
ACMI Cafe & Bar,Melbourne,,3,08,30,00,00
ACMI Cafe & Bar,Melbourne,,4,08,30,00,00
ACMI Cafe & Bar,Melbourne,,5,09,30,00,00
ACMI Cafe & Bar,Melbourne,,6,10,00,00,00
Ad Lib,Glasgow,,0,11,00,00,00
Ad Lib,Glasgow,,1,11,00,00,00
Ad Lib,Glasgow,,2,11,00,00,00
Ad Lib,Glasgow,,3,11,00,00,00
Ad Lib,Glasgow,,4,11,00,02,00
Ad Lib,Glasgow,,5,11,00,02,00
Ad Lib,Glasgow,,6,11,00,02,00
Adair Kitchen,Houston,,0,07,00,22,00
Adair Kitchen,Houston,,1,07,00,22,00
Adair Kitchen,Houston,,2,07,00,22,00
Adair Kitchen,Houston,,3,07,00,22,00
Adair Kitchen,Houston,,4,07,00,22,00
Adair Kitchen,Houston,,5,08,00,22,00
Adair Kitchen,Houston,,6,08,00,21,00
Addie's Thai Cafe,London,,0,12,00,15,00
Addie's Thai Cafe,London,,0,18,00,23,00
Addie's Thai Cafe,London,,1,12,00,15,00
Addie's Thai Cafe,London,,1,18,00,23,00
Addie's Thai Cafe,London,,2,12,00,15,00
Addie's Thai Cafe,London,,2,18,00,23,00
Addie's Thai Cafe,London,,3,12,00,15,00
Addie's Thai Cafe,London,,3,18,00,23,00
Addie's Thai Cafe,London,,4,12,00,15,00
Addie's Thai Cafe,London,,4,18,00,23,00
Addie's Thai Cafe,London,,5,18,00,23,00
Addie's Thai Cafe,London,,6,18,00,22,30
Adela's Italian,Phoenix,,0,11,00,21,00
Adela's Italian,Phoenix,,1,11,00,21,00
Adela's Italian,Phoenix,,2,11,00,21,00
Adela's Italian,Phoenix,,3,11,00,21,00
Adela's Italian,Phoenix,,4,11,00,22,00
Adela's Italian,Phoenix,,5,14,00,22,00
Adela's Italian,Phoenix,,6,14,00,21,00
Adelitas Cocina y Cantina,Denver,,0,11,00,22,00
Adelitas Cocina y Cantina,Denver,,1,11,00,23,00
Adelitas Cocina y Cantina,Denver,,2,11,00,23,00
Adelitas Cocina y Cantina,Denver,,3,11,00,23,00
Adelitas Cocina y Cantina,Denver,,4,11,00,23,00
Adelitas Cocina y Cantina,Denver,,5,10,00,23,00
Adelitas Cocina y Cantina,Denver,,6,10,00,22,00
Adelita's Taqueria,San Jose,,0,09,00,21,30
Adelita's Taqueria,San Jose,,1,09,00,21,30
Adelita's Taqueria,San Jose,,2,09,00,21,30
Adelita's Taqueria,San Jose,,3,09,00,21,30
Adelita's Taqueria,San Jose,,4,09,00,22,00
Adelita's Taqueria,San Jose,,5,09,00,22,00
Adelita's Taqueria,San Jose,,6,09,00,21,30
Adelphi Grill,Perth,,0,11,30,21,30
Adelphi Grill,Perth,,1,11,30,21,30
Adelphi Grill,Perth,,2,11,30,21,30
Adelphi Grill,Perth,,3,11,30,21,30
Adelphi Grill,Perth,,4,11,30,21,30
Adelphi Grill,Perth,,5,11,30,21,30
Adelphi Grill,Perth,,6,11,30,21,30
Admiral Codrington,London,,0,11,30,23,00
Admiral Codrington,London,,1,11,30,23,00
Admiral Codrington,London,,2,11,30,00,00
Admiral Codrington,London,,3,11,30,00,00
Admiral Codrington,London,,4,11,30,01,00
Admiral Codrington,London,,5,11,30,01,00
Admiral Codrington,London,,6,12,00,22,30
Adobo Dragon,Phoenix,,0,11,00,21,00
Adobo Dragon,Phoenix,,1,11,00,21,00
Adobo Dragon,Phoenix,,2,11,00,21,00
Adobo Dragon,Phoenix,,3,11,00,21,00
Adobo Dragon,Phoenix,,4,11,00,22,00
Adobo Dragon,Phoenix,,5,11,00,22,00
Adobo Dragon,Phoenix,,6,11,00,20,00
Aero Cafe & Bar,Sydney,,0,08,00,23,00
Aero Cafe & Bar,Sydney,,1,08,00,23,00
Aero Cafe & Bar,Sydney,,2,08,00,23,00
Aero Cafe & Bar,Sydney,,3,08,00,23,00
Aero Cafe & Bar,Sydney,,4,08,00,23,00
Aero Cafe & Bar,Sydney,,5,10,00,23,00
Aero Cafe & Bar,Sydney,,6,10,00,22,00
Affogato,Melbourne,,0,07,00,15,30
Affogato,Melbourne,,2,07,00,15,30
Affogato,Melbourne,,3,07,00,15,30
Affogato,Melbourne,,4,07,00,15,30
Affogato,Melbourne,,5,07,30,16,00
Affogato,Melbourne,,6,07,30,16,00
Afghan Express,Houston,,0,11,30,23,00
Afghan Express,Houston,,1,11,00,23,00
Afghan Express,Houston,,2,11,00,22,00
Afghan Express,Houston,,3,11,00,23,00
Afghan Express,Houston,,4,11,00,23,00
Afghan Express,Houston,,5,11,00,23,00
Afghan Express,Houston,,6,11,00,22,00
Agave Mexican Grill,San Jose,,0,10,00,21,00
Agave Mexican Grill,San Jose,,1,10,00,21,00
Agave Mexican Grill,San Jose,,2,10,00,21,00
Agave Mexican Grill,San Jose,,3,10,00,21,00
Agave Mexican Grill,San Jose,,4,10,00,20,00
Agave Mexican Grill,San Jose,,5,10,00,21,00
Agave Mexican Grill,San Jose,,6,10,00,19,00
Agha's Gyro Express,San Jose,,0,11,00,18,00
Agha's Gyro Express,San Jose,,1,11,00,18,00
Agha's Gyro Express,San Jose,,2,11,00,18,00
Agha's Gyro Express,San Jose,,3,11,00,18,00
Agha's Gyro Express,San Jose,,4,11,00,18,00
AikoPops,Denver,,0,11,00,18,00
AikoPops,Denver,,1,11,00,18,00
AikoPops,Denver,,2,11,00,18,00
AikoPops,Denver,,3,11,00,18,00
AikoPops,Denver,,4,11,00,18,00
AikoPops,Denver,,5,11,00,18,00
AikoPops,Denver,,6,11,00,18,00
Aim Thai Restaurant,Houston,,1,10,00,20,00
Aim Thai Restaurant,Houston,,2,10,00,20,00
Aim Thai Restaurant,Houston,,3,10,00,20,00
Aim Thai Restaurant,Houston,,4,10,00,20,00
Aim Thai Restaurant,Houston,,5,10,00,20,00
Aim Thai Restaurant,Houston,,6,10,00,20,00
Aisuru Sushi,Perth,,0,12,00,14,30
Aisuru Sushi,Perth,,0,18,00,21,30
Aisuru Sushi,Perth,,1,12,00,14,30
Aisuru Sushi,Perth,,1,18,00,21,30
Aisuru Sushi,Perth,,2,12,00,14,30
Aisuru Sushi,Perth,,2,18,00,21,30
Aisuru Sushi,Perth,,3,12,00,14,30
Aisuru Sushi,Perth,,3,18,00,21,30
Aisuru Sushi,Perth,,4,12,00,14,30
Aisuru Sushi,Perth,,4,18,00,22,00
Aisuru Sushi,Perth,,5,12,00,15,00
Aisuru Sushi,Perth,,5,18,00,22,00
Aisuru Sushi,Perth,,6,12,00,15,00
Aisuru Sushi,Perth,,6,18,00,21,30
Aita,Brooklyn,,0,17,00,22,30
Aita,Brooklyn,,1,11,00,22,30
Aita,Brooklyn,,2,11,00,22,30
Aita,Brooklyn,,3,11,00,22,30
Aita,Brooklyn,,4,11,00,23,00
Aita,Brooklyn,,5,11,00,23,00
Aita,Brooklyn,,6,11,00,22,15
Aix Café Creperie Salon,Melbourne,,0,06,00,17,00
Aix Café Creperie Salon,Melbourne,,1,06,00,17,00
Aix Café Creperie Salon,Melbourne,,2,06,00,17,00
Aix Café Creperie Salon,Melbourne,,3,06,00,17,00
Aix Café Creperie Salon,Melbourne,,4,06,00,17,00
Aix Café Creperie Salon,Melbourne,,5,06,00,17,00
Aix Café Creperie Salon,Melbourne,,6,08,00,16,00
AJ Vietnamese Noodle House,Brisbane,,0,11,00,21,00
AJ Vietnamese Noodle House,Brisbane,,1,11,00,21,00
AJ Vietnamese Noodle House,Brisbane,,2,11,00,21,00
AJ Vietnamese Noodle House,Brisbane,,3,11,00,21,00
AJ Vietnamese Noodle House,Brisbane,,4,11,00,21,00
AJ Vietnamese Noodle House,Brisbane,,5,11,00,21,00
Ajisen Ramen,Melbourne,,0,11,30,21,00
Ajisen Ramen,Melbourne,,1,11,30,21,00
Ajisen Ramen,Melbourne,,2,11,30,21,00
Ajisen Ramen,Melbourne,,3,11,30,21,00
Ajisen Ramen,Melbourne,,4,11,30,22,00
Ajisen Ramen,Melbourne,,5,11,30,21,30
Ajisen Ramen,Melbourne,,6,11,30,21,00
Ajisen Ramen,Melbourne,,0,12,00,21,30
Ajisen Ramen,Melbourne,,1,12,00,21,30
Ajisen Ramen,Melbourne,,2,12,00,21,30
Ajisen Ramen,Melbourne,,3,12,00,21,30
Ajisen Ramen,Melbourne,,4,12,00,22,30
Ajisen Ramen,Melbourne,,5,12,00,21,30
Ajisen Ramen,Melbourne,,6,12,00,21,30
Akaneya Japanese Restaurant,Sydney,,0,11,30,21,00
Akaneya Japanese Restaurant,Sydney,,1,11,30,21,00
Akaneya Japanese Restaurant,Sydney,,2,11,30,21,00
Akaneya Japanese Restaurant,Sydney,,3,11,30,21,00
Akaneya Japanese Restaurant,Sydney,,4,11,30,21,00
Akaneya Japanese Restaurant,Sydney,,5,17,30,21,00
Akari,London,,1,17,00,23,00
Akari,London,,2,17,00,23,00
Akari,London,,3,17,00,23,00
Akari,London,,4,17,00,23,00
Akari,London,,5,12,00,23,00
Akari,London,,6,12,00,22,30
Akbar's,Glasgow,,0,17,00,00,00
Akbar's,Glasgow,,1,17,00,00,00
Akbar's,Glasgow,,2,17,00,00,00
Akbar's,Glasgow,,3,17,00,00,00
Akbar's,Glasgow,,4,16,30,00,30
Akbar's,Glasgow,,5,16,30,00,30
Akbar's,Glasgow,,6,14,00,23,00
AK's Takeout & Delivery,Boston,,0,10,00,23,00
AK's Takeout & Delivery,Boston,,1,10,00,23,00
AK's Takeout & Delivery,Boston,,2,10,00,23,00
AK's Takeout & Delivery,Boston,,3,10,00,23,00
AK's Takeout & Delivery,Boston,,4,10,00,23,00
AK's Takeout & Delivery,Boston,,5,10,00,23,00
AK's Takeout & Delivery,Boston,,6,10,00,23,00
Al Arez,London,,0,10,00,23,30
Al Arez,London,,1,10,00,23,30
Al Arez,London,,2,10,00,23,30
Al Arez,London,,3,10,00,23,30
Al Arez,London,,4,10,00,23,30
Al Arez,London,,5,10,00,23,30
Al Arez,London,,6,10,00,23,30
Al Aseel Grill & Café,Houston,,0,11,00,00,00
Al Aseel Grill & Café,Houston,,1,11,00,00,00
Al Aseel Grill & Café,Houston,,2,11,00,00,00
Al Aseel Grill & Café,Houston,,3,11,00,00,00
Al Aseel Grill & Café,Houston,,4,11,00,00,00
Al Aseel Grill & Café,Houston,,5,11,00,00,00
Al Aseel Grill & Café,Houston,,6,11,00,00,00
Al Basha Subs,Detroit,,0,10,00,22,00
Al Basha Subs,Detroit,,1,10,00,22,00
Al Basha Subs,Detroit,,2,10,00,22,00
Al Basha Subs,Detroit,,3,10,00,22,00
Al Basha Subs,Detroit,,4,10,00,22,00
Al Basha Subs,Detroit,,5,12,00,17,00
Al Dente,Glasgow,,0,17,00,22,30
Al Dente,Glasgow,,1,11,30,22,30
Al Dente,Glasgow,,2,11,30,22,30
Al Dente,Glasgow,,3,11,30,22,30
Al Dente,Glasgow,,4,11,30,22,30
Al Dente,Glasgow,,5,17,00,22,30
Al Dente,Glasgow,,6,17,00,22,30
Al Dente Restaurant,Boston,,0,11,30,22,00
Al Dente Restaurant,Boston,,1,11,30,22,00
Al Dente Restaurant,Boston,,2,11,30,22,00
Al Dente Restaurant,Boston,,3,11,30,22,00
Al Dente Restaurant,Boston,,4,11,30,23,00
Al Dente Restaurant,Boston,,5,11,30,23,00
Al Dente Restaurant,Boston,,6,11,30,22,00
Aladdin Mediterranean Cuisine,Houston,,0,10,30,22,00
Aladdin Mediterranean Cuisine,Houston,,1,10,30,22,00
Aladdin Mediterranean Cuisine,Houston,,2,10,30,22,00
Aladdin Mediterranean Cuisine,Houston,,3,10,30,22,00
Aladdin Mediterranean Cuisine,Houston,,4,10,30,22,00
Aladdin Mediterranean Cuisine,Houston,,5,11,00,22,00
Aladdin Mediterranean Cuisine,Houston,,6,11,00,21,00
Alameda,Brooklyn,,0,17,00,00,00
Alameda,Brooklyn,,1,17,00,00,00
Alameda,Brooklyn,,2,17,00,00,00
Alameda,Brooklyn,,3,17,00,00,00
Alameda,Brooklyn,,4,17,00,02,00
Alameda,Brooklyn,,5,17,00,02,00
Alameda,Brooklyn,,6,13,00,00,00
Albert Park Cafe,Auckland,,0,07,00,16,00
Albert Park Cafe,Auckland,,1,07,00,17,00
Albert Park Cafe,Auckland,,2,07,00,16,00
Albert Park Cafe,Auckland,,3,07,00,16,00
Albert Park Cafe,Auckland,,4,07,00,16,00
Albert Park Cafe,Auckland,,5,07,00,16,00
Albertini,London,,0,07,00,22,00
Albertini,London,,1,07,00,22,00
Albertini,London,,2,07,00,22,00
Albertini,London,,3,07,00,22,00
Albertini,London,,4,07,00,22,00
Albertini,London,,5,07,00,15,00
Alchemy,London,,0,07,00,17,00
Alchemy,London,,1,07,00,17,00
Alchemy,London,,2,07,00,17,00
Alchemy,London,,3,07,00,17,00
Alchemy,London,,4,07,00,17,00
Alder & Birch Cocktails/Dining,Las Vegas,,0,16,00,22,00
Alder & Birch Cocktails/Dining,Las Vegas,,1,16,00,22,00
Alder & Birch Cocktails/Dining,Las Vegas,,2,16,00,22,00
Alder & Birch Cocktails/Dining,Las Vegas,,3,16,00,22,00
Alder & Birch Cocktails/Dining,Las Vegas,,4,16,00,23,00
Alder & Birch Cocktails/Dining,Las Vegas,,5,16,00,23,00
Alder & Birch Cocktails/Dining,Las Vegas,,6,16,00,22,00
Ale House At Amato's,Denver,,0,11,00,00,00
Ale House At Amato's,Denver,,1,11,00,00,00
Ale House At Amato's,Denver,,2,11,00,00,00
Ale House At Amato's,Denver,,3,11,00,00,00
Ale House At Amato's,Denver,,4,11,00,02,00
Ale House At Amato's,Denver,,5,11,00,02,00
Ale House At Amato's,Denver,,6,11,00,00,00
Alexanders,Liverpool,,0,07,30,16,00
Alexanders,Liverpool,,1,07,30,16,00
Alexanders,Liverpool,,2,07,30,16,00
Alexanders,Liverpool,,3,07,30,16,00
Alexanders,Liverpool,,4,07,30,16,00
Alfa Piehouse,Washington,,0,07,00,18,00
Alfa Piehouse,Washington,,1,07,00,18,00
Alfa Piehouse,Washington,,2,07,00,18,00
Alfa Piehouse,Washington,,3,07,00,18,00
Alfa Piehouse,Washington,,4,07,00,18,00
Alfa Piehouse,Washington,,5,10,00,16,00
Alfredo Authentic Italian Restaurant,Sydney,,0,12,00,15,00
Alfredo Authentic Italian Restaurant,Sydney,,0,18,00,22,00
Alfredo Authentic Italian Restaurant,Sydney,,1,12,00,15,00
Alfredo Authentic Italian Restaurant,Sydney,,1,18,00,22,00
Alfredo Authentic Italian Restaurant,Sydney,,2,12,00,15,00
Alfredo Authentic Italian Restaurant,Sydney,,2,18,00,22,00
Alfredo Authentic Italian Restaurant,Sydney,,3,12,00,15,00
Alfredo Authentic Italian Restaurant,Sydney,,3,18,00,22,00
Alfredo Authentic Italian Restaurant,Sydney,,4,12,00,15,00
Alfredo Authentic Italian Restaurant,Sydney,,4,18,00,22,00
Alfredo Authentic Italian Restaurant,Sydney,,5,18,00,22,00
Alfred's Pizzeria,Perth,,0,15,00,00,00
Alfred's Pizzeria,Perth,,1,15,00,00,00
Alfred's Pizzeria,Perth,,2,15,00,00,00
Alfred's Pizzeria,Perth,,3,15,00,00,00
Alfred's Pizzeria,Perth,,4,15,00,00,00
Alfred's Pizzeria,Perth,,5,15,00,00,00
Alfred's Pizzeria,Perth,,6,15,00,00,00
Ali Baba,Boston,,0,11,00,22,00
Ali Baba,Boston,,1,11,00,22,00
Ali Baba,Boston,,2,11,00,22,00
Ali Baba,Boston,,3,11,00,02,45
Ali Baba,Boston,,4,11,00,03,00
Ali Baba,Boston,,5,11,00,03,00
Ali Baba,Boston,,6,11,00,22,00
Alice's Makan,Sydney,,0,09,30,19,00
Alice's Makan,Sydney,,1,09,30,19,00
Alice's Makan,Sydney,,2,09,30,19,00
Alice's Makan,Sydney,,3,09,30,19,00
Alice's Makan,Sydney,,4,09,30,19,00
Alicia Fusion Bistro,Seattle,,0,12,00,23,00
Alicia Fusion Bistro,Seattle,,1,12,00,23,00
Alicia Fusion Bistro,Seattle,,2,12,00,23,00
Alicia Fusion Bistro,Seattle,,3,12,00,00,00
Alicia Fusion Bistro,Seattle,,4,12,00,00,00
Alicia Fusion Bistro,Seattle,,5,12,00,00,00
Alicia Fusion Bistro,Seattle,,6,12,00,23,00
Aliment,Perth,,0,07,00,15,30
Aliment,Perth,,1,07,00,15,30
Aliment,Perth,,2,07,00,15,30
Aliment,Perth,,3,07,00,15,30
Aliment,Perth,,4,07,00,15,30
Aliment,Perth,,5,07,00,14,00
Aliment,Perth,,6,08,00,13,00
Alinea,Chicago,,2,17,00,18,30
Alinea,Chicago,,2,20,00,21,30
Alinea,Chicago,,3,17,00,18,30
Alinea,Chicago,,3,20,00,21,30
Alinea,Chicago,,4,20,00,21,30
Alinea,Chicago,,5,17,00,18,30
Alinea,Chicago,,5,20,00,21,30
Alinea,Chicago,,6,17,00,18,30
All-Purpose Pizzeria,Washington,,0,11,30,14,30
All-Purpose Pizzeria,Washington,,0,17,30,22,00
All-Purpose Pizzeria,Washington,,1,11,30,14,30
All-Purpose Pizzeria,Washington,,1,17,30,22,00
All-Purpose Pizzeria,Washington,,2,11,30,14,30
All-Purpose Pizzeria,Washington,,2,17,30,22,00
All-Purpose Pizzeria,Washington,,3,11,30,14,30
All-Purpose Pizzeria,Washington,,3,17,30,22,00
All-Purpose Pizzeria,Washington,,4,11,30,14,30
All-Purpose Pizzeria,Washington,,4,17,30,23,00
All-Purpose Pizzeria,Washington,,5,11,30,14,30
All-Purpose Pizzeria,Washington,,5,17,00,23,00
All-Purpose Pizzeria,Washington,,6,17,00,22,00
All Seas Fish,Detroit,,0,10,00,21,00
All Seas Fish,Detroit,,1,10,00,21,00
All Seas Fish,Detroit,,2,10,00,21,00
All Seas Fish,Detroit,,3,10,00,21,00
All Seas Fish,Detroit,,4,10,00,22,00
All Seas Fish,Detroit,,5,10,00,22,00
All Seas Fish,Detroit,,6,11,00,19,00
Alley Taco,Detroit,,0,11,00,23,00
Alley Taco,Detroit,,1,11,00,23,00
Alley Taco,Detroit,,2,11,00,23,00
Alley Taco,Detroit,,3,11,00,01,00
Alley Taco,Detroit,,4,11,00,01,00
Alley Taco,Detroit,,5,11,00,01,00
Alley Taco,Detroit,,6,12,00,22,00
Allora,London,,1,12,00,15,00
Allora,London,,1,18,00,23,00
Allora,London,,2,12,00,15,00
Allora,London,,2,18,00,23,00
Allora,London,,3,12,00,15,00
Allora,London,,3,18,00,23,00
Allora,London,,4,12,00,15,00
Allora,London,,4,18,00,23,30
Allora,London,,5,12,00,16,00
Allora,London,,5,18,00,23,30
Allora,London,,6,12,00,16,00
Allora,London,,6,18,00,23,30
Almaden Sushi,San Jose,,0,11,00,14,00
Almaden Sushi,San Jose,,0,17,00,21,30
Almaden Sushi,San Jose,,1,11,00,14,00
Almaden Sushi,San Jose,,1,17,00,21,30
Almaden Sushi,San Jose,,2,11,00,14,00
Almaden Sushi,San Jose,,2,17,00,21,30
Almaden Sushi,San Jose,,3,11,00,14,00
Almaden Sushi,San Jose,,3,17,00,21,30
Almaden Sushi,San Jose,,4,11,00,14,00
Almaden Sushi,San Jose,,4,17,00,22,00
Almaden Sushi,San Jose,,5,11,00,14,00
Almaden Sushi,San Jose,,5,17,00,22,00
AlMar,Brooklyn,,0,08,00,22,30
AlMar,Brooklyn,,1,08,00,22,30
AlMar,Brooklyn,,2,08,00,22,30
AlMar,Brooklyn,,3,08,00,22,30
AlMar,Brooklyn,,4,08,00,23,00
AlMar,Brooklyn,,5,09,00,23,00
AlMar,Brooklyn,,6,10,00,17,00
Aloha Kitchen & Bar,Las Vegas,,0,08,00,03,00
Aloha Kitchen & Bar,Las Vegas,,1,08,00,03,00
Aloha Kitchen & Bar,Las Vegas,,2,08,00,04,00
Aloha Kitchen & Bar,Las Vegas,,3,08,00,04,00
Aloha Kitchen & Bar,Las Vegas,,4,08,00,05,00
Aloha Kitchen & Bar,Las Vegas,,5,08,00,05,00
Aloha Kitchen & Bar,Las Vegas,,6,08,00,03,00
Aloha,Liverpool,,0,20,00,03,00
Aloha,Liverpool,,1,20,00,03,00
Aloha,Liverpool,,2,20,00,03,00
Aloha,Liverpool,,3,20,00,04,00
Aloha,Liverpool,,4,20,00,04,00
Aloha,Liverpool,,5,20,00,04,00
Aloha,Liverpool,,6,21,00,03,00
Aloha Specialties,Las Vegas,,0,09,00,21,00
Aloha Specialties,Las Vegas,,1,09,00,21,00
Aloha Specialties,Las Vegas,,2,09,00,21,00
Aloha Specialties,Las Vegas,,3,09,00,21,00
Aloha Specialties,Las Vegas,,4,09,00,22,00
Aloha Specialties,Las Vegas,,5,09,00,22,00
Aloha Specialties,Las Vegas,,6,09,00,21,00
Alounak,London,,0,12,00,00,00
Alounak,London,,1,12,00,00,00
Alounak,London,,2,12,00,00,00
Alounak,London,,3,12,00,00,00
Alounak,London,,4,12,00,00,00
Alounak,London,,5,12,00,00,00
Alounak,London,,6,12,00,00,00
Aloy Modern Thai,Denver,,0,11,00,21,30
Aloy Modern Thai,Denver,,1,11,00,21,30
Aloy Modern Thai,Denver,,2,11,00,21,30
Aloy Modern Thai,Denver,,3,11,00,21,30
Aloy Modern Thai,Denver,,4,11,00,22,00
Aloy Modern Thai,Denver,,5,12,00,22,00
Aloy Modern Thai,Denver,,6,12,00,21,30
Alpha Gourmet Cafe,Sydney,,0,05,30,17,30
Alpha Gourmet Cafe,Sydney,,1,05,30,17,30
Alpha Gourmet Cafe,Sydney,,2,05,30,17,30
Alpha Gourmet Cafe,Sydney,,3,05,30,17,30
Alpha Gourmet Cafe,Sydney,,4,05,30,17,30
Alpha Gourmet Cafe,Sydney,,5,06,00,14,30
Alpha Gourmet Cafe,Sydney,,6,06,00,06,30
Alpha Restaurant,Sydney,,0,07,30,10,30
Alpha Restaurant,Sydney,,0,12,00,23,00
Alpha Restaurant,Sydney,,1,07,30,10,30
Alpha Restaurant,Sydney,,1,12,00,23,00
Alpha Restaurant,Sydney,,2,07,30,10,30
Alpha Restaurant,Sydney,,2,12,00,23,00
Alpha Restaurant,Sydney,,3,07,30,10,30
Alpha Restaurant,Sydney,,3,12,00,23,00
Alpha Restaurant,Sydney,,4,07,30,10,30
Alpha Restaurant,Sydney,,4,12,00,23,00
Alpha Restaurant,Sydney,,5,12,00,23,00
Alpha Restaurant,Sydney,,6,12,00,23,00
Al's Deli & Grill,Birmingham,,0,06,00,06,00
Al's Deli & Grill,Birmingham,,1,06,00,06,00
Al's Deli & Grill,Birmingham,,2,06,00,06,00
Al's Deli & Grill,Birmingham,,3,06,00,06,00
Al's Deli & Grill,Birmingham,,4,06,00,06,00
Al's Deli & Grill,Birmingham,,5,06,00,06,00
Al's Deli & Grill,Birmingham,,6,06,00,06,00
Al's Deli,Auckland,,0,07,00,20,00
Al's Deli,Auckland,,1,07,00,20,00
Al's Deli,Auckland,,2,07,00,21,00
Al's Deli,Auckland,,3,07,00,22,00
Al's Deli,Auckland,,4,07,00,23,00
Al's Deli,Auckland,,5,07,00,23,00
Al's Deli,Auckland,,6,09,00,20,00
Al's Quick Stop,Houston,,0,08,00,22,00
Al's Quick Stop,Houston,,1,08,00,22,00
Al's Quick Stop,Houston,,2,08,00,22,00
Al's Quick Stop,Houston,,3,08,00,22,00
Al's Quick Stop,Houston,,4,08,00,22,00
Al's Quick Stop,Houston,,5,08,00,22,00
Al's Quick Stop,Houston,,6,08,00,22,00
Al's South Street Cafe,Boston,,0,10,30,15,00
Al's South Street Cafe,Boston,,1,10,30,15,00
Al's South Street Cafe,Boston,,2,10,30,15,00
Al's South Street Cafe,Boston,,3,10,30,15,00
Al's South Street Cafe,Boston,,4,10,30,15,00
Al's State Street Cafe,Boston,,0,10,30,18,00
Al's State Street Cafe,Boston,,1,10,30,18,00
Al's State Street Cafe,Boston,,2,10,30,18,00
Al's State Street Cafe,Boston,,3,10,30,18,00
Al's State Street Cafe,Boston,,4,10,30,18,00
Al's State Street Cafe,Boston,,5,10,30,16,00
Alston Bar & Beef,Glasgow,,0,12,00,00,00
Alston Bar & Beef,Glasgow,,1,12,00,00,00
Alston Bar & Beef,Glasgow,,2,12,00,00,00
Alston Bar & Beef,Glasgow,,3,12,00,00,00
Alston Bar & Beef,Glasgow,,4,12,00,00,00
Alston Bar & Beef,Glasgow,,5,12,00,00,00
Alston Bar & Beef,Glasgow,,6,12,00,22,00
Alta Strada,Washington,,0,11,30,22,30
Alta Strada,Washington,,1,11,30,22,30
Alta Strada,Washington,,2,11,30,22,30
Alta Strada,Washington,,3,11,30,22,30
Alta Strada,Washington,,4,11,00,01,00
Alta Strada,Washington,,5,11,00,01,00
Alta Strada,Washington,,6,11,00,22,30
Alto's Kebab House,Perth,,0,18,00,02,00
